content,sentiment,sentiment_score,like_count,sub_comment_count,content_len,create_time,topics,segments
教练课程太贵了，一个月几千块真的负担不起,neutral,0.0,3.0,5.0,20,1785246851835.0,"教练方法与关系,价值与价格",教练学习者
人生没有白走的路，每一步都算数,neutral,0.0,0.0,0.0,15,1779188412668.0,,
如果有一个AI教练每天在微信里提醒我打卡，我愿意付费,neutral,1.0,3.0,0.0,26,1778866484813.0,"教练方法与关系,自律与习惯,价值与价格","习惯崩盘型,教练学习者"
接纳自己的不完美才是治愈的开始,positive,2.0,3.0,1.0,15,1784902873708.0,"自我接纳与成长,拖延与行动障碍",
有没有好用的目标管理工具推荐，想要一个能每天提醒我的,positive,2.0,0.0,1.0,26,1780936784932.0,"目标与计划,效率与工具,自律与习惯",方向迷茫型
抑郁情绪来的时候什么都不想做，这个时候不逼自己才是对的,neutral,-1.0,1.0,0.0,27,1780214065875.0,情绪与内耗,情绪内耗型
有没有性价比高的教练推荐，想要被监督又不想花太多钱,neutral,1.0,0.0,3.0,25,1778768893133.0,"价值与价格,教练方法与关系",教练学习者
允许自己做自己，允许别人做别人,positive,2.0,0.0,0.0,15,1783263588091.0,自我接纳与成长,
找一个搭子一起自律真的很重要，互相监督比一个人坚持容易太多了 加油,positive,3.2,1.0,3.0,33,1785249181404.0,"自律与习惯,教练方法与关系",
道理都懂就是做不到，说的就是我本人了,neutral,0.0,1.0,0.0,18,1777784443172.0,,
人生没有白走的路，每一步都算数,neutral,0.0,0.0,0.0,15,1779838932020.0,,
拖延症晚期患者求拯救，明明知道该做什么就是不想动 收藏了,neutral,-1.0,1.0,2.0,28,1785280492407.0,拖延与行动障碍,拖延挣扎型
精神内耗太严重了，一天下来什么都没做却累得要死,neutral,-1.3,1.0,0.0,23,1779189190008.0,情绪与内耗,情绪内耗型
拖延症晚期患者求拯救，明明知道该做什么就是不想动,neutral,-1.0,0.0,0.0,24,1778945123222.0,拖延与行动障碍,拖延挣扎型
坚持早起30天了，感觉整个人都不一样了，自律真的能改变人生,positive,5.2,5.0,1.0,29,1784404072496.0,"自律与习惯,自我接纳与成长",积极成长型
允许自己做自己，允许别人做别人,positive,2.0,1.0,2.0,15,1779512868285.0,自我接纳与成长,
允许自己停下来也是一种能力，我花了很久才学会 说的太对了,positive,1.6,1.0,10.0,28,1778476940388.0,自我接纳与成长,
如果有一个AI教练每天在微信里提醒我打卡，我愿意付费,neutral,1.0,3.0,3.0,26,1777805434855.0,"教练方法与关系,自律与习惯,价值与价格","习惯崩盘型,教练学习者"
不会做计划怎么办，每次计划都做得太满然后完不成更挫败,neutral,0.0,1.0,0.0,26,1783912513220.0,目标与计划,
自律不是靠意志力，是靠环境和习惯，把目标融入日常,positive,3.0,1.0,2.0,24,1781848248072.0,"自律与习惯,目标与计划","习惯崩盘型,方向迷茫型"
人生没有白走的路，每一步都算数,neutral,0.0,3.0,0.0,15,1778872290910.0,,
成长就是接纳自己的普通然后依然努力,positive,2.0,1.0,0.0,17,1782892211913.0,自我接纳与成长,积极成长型
人生没有白走的路，每一步都算数,neutral,0.0,5000.0,3.0,15,1781108381612.0,,
不会做计划怎么办，每次计划都做得太满然后完不成更挫败,neutral,0.0,0.0,3.0,26,1782745204565.0,目标与计划,
每次想做正事就开始拖延，刷手机刷到半夜然后自责，第二天又重复，怎么打破这个循环,negative,-2.0,3.0,0.0,39,1780895986515.0,拖延与行动障碍,拖延挣扎型
教练和心理咨询师的区别是什么？感觉教练更注重行动和未来,neutral,1.0,1.0,0.0,27,1778616483373.0,"教练方法与关系,拖延与行动障碍",教练学习者
教练和心理咨询师的区别是什么？感觉教练更注重行动和未来,neutral,1.0,0.0,1.0,27,1781141427688.0,"教练方法与关系,拖延与行动障碍",教练学习者
25岁之后开始觉醒，原来爱自己才是所有改变的基础,positive,3.0,3.0,0.0,24,1780025594998.0,"拖延与行动障碍,自我接纳与成长",积极成长型
不会做计划怎么办，每次计划都做得太满然后完不成更挫败,neutral,0.0,0.0,0.0,26,1777709054710.0,目标与计划,
25岁之后开始觉醒，原来爱自己才是所有改变的基础,positive,3.0,3.0,1.0,24,1777585313739.0,"拖延与行动障碍,自我接纳与成长",积极成长型
每天被焦虑裹挟，明明很努力还是觉得不够好,neutral,0.0,1.0,0.0,20,1778647168701.0,"自律与习惯,情绪与内耗",情绪内耗型
允许自己停下来也是一种能力，我花了很久才学会,neutral,1.3,1.0,2.0,22,1784928207935.0,自我接纳与成长,
我也总是拖延，看了很多方法都没用，感觉需要有人盯着我才能动起来,negative,-2.0,1.0,1.0,31,1782237016323.0,"拖延与行动障碍,效率与工具","拖延挣扎型,教练学习者"
自律不是靠意志力，是靠环境和习惯，把目标融入日常,positive,3.0,0.0,2.0,24,1782487620078.0,"自律与习惯,目标与计划","习惯崩盘型,方向迷茫型"
每天在群里打卡坚持了200天，从一个重度拖延症变成了行动派。不是因为我意志力变强了，而是因为我有了 accountability partner。,positive,2.0,2174.0,1.0,73,1782238442731.0,"自律与习惯,拖延与行动障碍","拖延挣扎型,习惯崩盘型"
人的改变真的是从接纳开始的，越抗拒越痛苦,positive,2.6,3.0,0.0,20,1777735905205.0,"自我接纳与成长,拖延与行动障碍",积极成长型
有没有人一起打卡互相监督，一个人真的坚持不下去 说的太对了,positive,3.2,0.0,1.0,29,1783960294470.0,"自律与习惯,教练方法与关系",习惯崩盘型
最近最大的成长是学会了对自己说没关系，慢慢来,neutral,1.0,0.0,3.0,22,1779352102835.0,自我接纳与成长,积极成长型
自律不是靠意志力，是靠环境和习惯，把目标融入日常,positive,3.0,0.0,1.0,24,1780474437492.0,"自律与习惯,目标与计划","习惯崩盘型,方向迷茫型"
焦虑到失眠，感觉所有人都在前进只有我停在原地,neutral,-1.0,20.0,3.0,22,1781212720002.0,情绪与内耗,情绪内耗型
25岁之后开始觉醒，原来爱自己才是所有改变的基础,positive,3.0,0.0,3.0,24,1778037580112.0,"拖延与行动障碍,自我接纳与成长",积极成长型
花了钱才更珍惜，免费的课程根本不会听完,neutral,0.0,1.0,5.0,19,1779039129005.0,价值与价格,
花了钱才更珍惜，免费的课程根本不会听完 收藏了,neutral,0.0,5.0,1.0,23,1782576551617.0,价值与价格,
找一个搭子一起自律真的很重要，互相监督比一个人坚持容易太多了,positive,3.2,10.0,20.0,30,1783148356682.0,"自律与习惯,教练方法与关系",
焦虑到失眠，感觉所有人都在前进只有我停在原地,neutral,-1.0,1.0,3.0,22,1783693015042.0,情绪与内耗,情绪内耗型
每天被焦虑裹挟，明明很努力还是觉得不够好,neutral,0.0,100.0,3.0,20,1779158983895.0,"自律与习惯,情绪与内耗",情绪内耗型
一个好的coach真的能改变你的人生轨迹，感恩,positive,3.2,3.0,1.0,23,1783876966557.0,"教练方法与关系,自我接纳与成长","积极成长型,教练学习者"
找一个搭子一起自律真的很重要，互相监督比一个人坚持容易太多了,positive,3.2,0.0,2.0,30,1782069117819.0,"自律与习惯,教练方法与关系",
每天三个最重要的事，做完就收工，这个方法让我不再焦虑,neutral,-1.0,1.0,0.0,26,1783397396105.0,"自律与习惯,效率与工具,情绪与内耗","情绪内耗型,教练学习者"
人生没有白走的路，每一步都算数,neutral,0.0,3.0,2.0,15,1784444691836.0,,
做计划的时候激情满满，执行的时候各种理由推脱，我太难了,neutral,0.0,1.0,0.0,27,1779310509269.0,目标与计划,
每次想做正事就开始拖延，刷手机刷到半夜然后自责，第二天又重复，怎么打破这个循环,negative,-2.0,3.0,1.0,39,1782787924904.0,拖延与行动障碍,拖延挣扎型
焦虑到失眠，感觉所有人都在前进只有我停在原地,neutral,-1.0,0.0,10.0,22,1782211276832.0,情绪与内耗,情绪内耗型
好的教练真的像一面镜子，让你看清自己看不到的盲区,positive,1.6,5.0,10.0,24,1779354943331.0,教练方法与关系,教练学习者
有没有人一起打卡互相监督，一个人真的坚持不下去,positive,2.6,20.0,1.0,23,1783437791586.0,"自律与习惯,教练方法与关系",习惯崩盘型
目标定了很多次都半途而废，现在学会了把大目标拆成小步骤 同感,neutral,1.3,0.0,3.0,30,1782354127686.0,"目标与计划,拖延与行动障碍","拖延挣扎型,方向迷茫型"
自律不是靠意志力，是靠环境和习惯，把目标融入日常 同感,positive,3.0,0.0,1.0,27,1779385733225.0,"自律与习惯,目标与计划","习惯崩盘型,方向迷茫型"
花了钱才更珍惜，免费的课程根本不会听完,neutral,0.0,1.0,0.0,19,1778008431697.0,价值与价格,
允许自己做自己，允许别人做别人 同感,positive,2.0,0.0,5.0,18,1783477302753.0,自我接纳与成长,
每天三个最重要的事，做完就收工，这个方法让我不再焦虑,neutral,-1.0,3.0,0.0,26,1778579487863.0,"自律与习惯,效率与工具,情绪与内耗","情绪内耗型,教练学习者"
有没有性价比高的教练推荐，想要被监督又不想花太多钱,neutral,1.0,0.0,0.0,25,1784391735293.0,"价值与价格,教练方法与关系",教练学习者
每天被焦虑裹挟，明明很努力还是觉得不够好,neutral,0.0,1.0,1.0,20,1782075098659.0,"自律与习惯,情绪与内耗",情绪内耗型
焦虑到失眠，感觉所有人都在前进只有我停在原地,neutral,-1.0,1.0,0.0,22,1778191185546.0,情绪与内耗,情绪内耗型
遇到了一个很好的教练，她总是不评判我，只是耐心地听我说然后问我问题 共勉,positive,1.6,1.0,0.0,36,1784587717408.0,教练方法与关系,教练学习者
找教练有用吗？价格不便宜但确实帮我突破了瓶颈,neutral,0.0,10.0,5.0,22,1783926627534.0,"教练方法与关系,价值与价格,自我接纳与成长","积极成长型,教练学习者"
人生没有白走的路，每一步都算数,neutral,0.0,0.0,3.0,15,1783105234405.0,,
做计划的时候激情满满，执行的时候各种理由推脱，我太难了,neutral,0.0,1.0,0.0,27,1779282121444.0,目标与计划,
接纳自己的不完美才是治愈的开始,positive,2.0,5.0,0.0,15,1779916773414.0,"自我接纳与成长,拖延与行动障碍",
每天三个最重要的事，做完就收工，这个方法让我不再焦虑,neutral,-1.0,20.0,2.0,26,1780499625419.0,"自律与习惯,效率与工具,情绪与内耗","情绪内耗型,教练学习者"
焦虑到失眠，感觉所有人都在前进只有我停在原地,neutral,-1.0,1.0,0.0,22,1778987459503.0,情绪与内耗,情绪内耗型
找教练有用吗？价格不便宜但确实帮我突破了瓶颈 同感,neutral,0.0,1.0,5.0,25,1777722486543.0,"教练方法与关系,价值与价格,自我接纳与成长","积极成长型,教练学习者"
坚持早起30天了，感觉整个人都不一样了，自律真的能改变人生,positive,5.2,3.0,3.0,29,1778590491541.0,"自律与习惯,自我接纳与成长",积极成长型
最近最大的成长是学会了对自己说没关系，慢慢来,neutral,1.0,0.0,1.0,22,1783285805786.0,自我接纳与成长,积极成长型
人生没有白走的路，每一步都算数,neutral,0.0,5.0,1.0,15,1783123830744.0,,
一个好的教练就像一面镜子，不评判不指责，只是温柔地让你看见自己。遇见她之后我才真正开始改变。,positive,5.2,2404.0,0.0,46,1784990475959.0,"教练方法与关系,自我接纳与成长,拖延与行动障碍","积极成长型,教练学习者"
精神内耗太严重了，一天下来什么都没做却累得要死 共勉,neutral,-1.3,0.0,3.0,26,1778012112516.0,情绪与内耗,情绪内耗型
拖延的背后是恐惧，害怕失败所以迟迟不开始,negative,-4.0,1.0,0.0,20,1779548785576.0,"拖延与行动障碍,情绪与内耗",拖延挣扎型
花了钱才更珍惜，免费的课程根本不会听完 收藏了,neutral,0.0,5.0,1.0,23,1785017672549.0,价值与价格,
内耗的本质是自我攻击，学会对自己温柔一点,neutral,0.0,1.0,0.0,20,1778549410729.0,情绪与内耗,情绪内耗型
好的教练真的像一面镜子，让你看清自己看不到的盲区 加油,positive,1.6,1.0,20.0,27,1784438079636.0,教练方法与关系,教练学习者
从年目标倒推到日计划，这个方法帮我实现了年度flag,positive,2.0,10.0,0.0,26,1779446831755.0,"目标与计划,效率与工具","方向迷茫型,教练学习者"
最近最大的成长是学会了对自己说没关系，慢慢来,neutral,1.0,1.0,0.0,22,1781604111705.0,自我接纳与成长,积极成长型
自律打卡第100天，从一个摆烂的人变成现在的自己，感谢那个没放弃的我 同感,neutral,1.0,1.0,1.0,37,1778923160629.0,自律与习惯,习惯崩盘型
成长就是接纳自己的普通然后依然努力 收藏了,positive,2.0,3.0,0.0,21,1783060358969.0,自我接纳与成长,积极成长型
每天三个最重要的事，做完就收工，这个方法让我不再焦虑 收藏了,neutral,-1.0,3.0,0.0,30,1781891791067.0,"自律与习惯,效率与工具,情绪与内耗","情绪内耗型,教练学习者"
自律打卡第100天，从一个摆烂的人变成现在的自己，感谢那个没放弃的我,neutral,1.0,0.0,0.0,34,1778771851247.0,自律与习惯,习惯崩盘型
SMART原则真的有用，目标要具体可衡量才有执行力,positive,2.6,1.0,1.0,25,1785118244052.0,"目标与计划,效率与工具,拖延与行动障碍",方向迷茫型
成长就是接纳自己的普通然后依然努力 同感,positive,2.0,10.0,10.0,20,1777682926318.0,自我接纳与成长,积极成长型
AI教练真的能替代真人教练吗？感觉少了那种被理解的感觉,neutral,1.3,1.0,0.0,27,1781081546206.0,教练方法与关系,教练学习者
遇到了一个很好的教练，她总是不评判我，只是耐心地听我说然后问我问题,positive,1.6,3.0,2.0,33,1784219783547.0,教练方法与关系,教练学习者
好的教练真的像一面镜子，让你看清自己看不到的盲区,positive,1.6,10.0,3.0,24,1778611273809.0,教练方法与关系,教练学习者
计划不用太完美，完成比完美更重要,neutral,1.3,10.0,1.0,16,1778865715156.0,目标与计划,
教练和心理咨询师的区别是什么？感觉教练更注重行动和未来,neutral,1.0,1.0,0.0,27,1779626227466.0,"教练方法与关系,拖延与行动障碍",教练学习者
